Time,Temperature,Wind speed,Relative humidity (%),Solar radiation,Active power of purchased electricity at the receiving end
5/28/2017 9:00,21.2,0.9,59,2.25,525.5576697
5/28/2017 10:00,22,1.3,53,3.1,535.8146685
5/28/2017 11:00,22.6,1.3,56,2.93,543.1090011
5/28/2017 12:00,24.1,2.1,52,3.23,571.5699996
5/28/2017 13:00,23.4,1.6,51,1.41,552.1813333
5/28/2017 14:00,24.3,1.7,52,1.9,563.2183333
5/28/2017 15:00,24.6,2.5,48,2.72,581.1973331
5/28/2017 16:00,24.3,3.6,52,2.05,590.9833336
5/28/2017 17:00,22.3,2.9,56,1.08,603.4180004
5/28/2017 18:00,21.4,2.8,60,0.27,602.5420007
5/28/2017 19:00,20.8,3.2,66,0.07,593.7870001
5/28/2017 20:00,19.5,2.1,69,0,597.0003342
5/28/2017 21:00,19.2,2.2,73,0,589.9399994
5/28/2017 22:00,18.7,2.3,80,0,619.9276684
5/28/2017 23:00,18.4,1.8,84,0,598.3393342
5/29/2017 0:00,17.6,1.6,90,0,601.5879998
5/29/2017 1:00,16,0.7,97,0,595.9373338
5/29/2017 2:00,15.6,1.5,99,0,597.8680002
5/29/2017 3:00,14.8,1.3,100,0,583.5756679
5/29/2017 4:00,14.6,1,100,0,584.1626661
5/29/2017 5:00,14.4,1.4,100,0.06,582.739333
5/29/2017 6:00,16.4,1.3,94,0.34,615.722667
5/29/2017 7:00,18.8,1.4,83,0.82,608.6216666
5/29/2017 8:00,20.2,1.5,77,1.6,681.8036669
5/29/2017 9:00,22.4,2,74,1.99,715.8959993
5/29/2017 10:00,23.2,2,65,2.98,762.3633323
5/29/2017 11:00,23.9,2.1,60,2.86,750.3949983
5/29/2017 12:00,26,3.5,48,3.47,749.0326659
5/29/2017 13:00,26.1,4.4,46,3.46,785.4940009
5/29/2017 14:00,27.3,3.5,50,3.1,802.1456687
5/29/2017 15:00,26.6,5.2,48,2.59,808.1076678
5/29/2017 16:00,26.4,4.7,50,2.05,802.7383347
5/29/2017 17:00,25.2,4.3,44,1.24,732.9929994
5/29/2017 18:00,23.7,3.4,46,0.58,687.5606666
5/29/2017 19:00,22.3,2.1,52,0.09,657.5610006
5/29/2017 20:00,19,1.1,71,0,644.5130004
5/29/2017 21:00,20.2,2.1,74,0,646.4806675
5/29/2017 22:00,19.3,2.2,79,0,648.3683336
5/29/2017 23:00,17.2,1.3,91,0,610.1470015
5/30/2017 0:00,16.1,1,96,0,602.2346673
5/30/2017 1:00,15.9,1.4,99,0,597.2183325
5/30/2017 2:00,15.6,1.6,99,0,597.022668
5/30/2017 3:00,15.3,1.4,99,0,594.865667
5/30/2017 4:00,15.1,0.9,100,0,588.2409983
5/30/2017 5:00,15.1,0.8,100,0.04,589.1936659
5/30/2017 6:00,17.7,0.9,96,0.41,622.8423338
5/30/2017 7:00,19.8,1.1,85,1.05,615.6146665
5/30/2017 8:00,21.9,0.5,75,1.78,683.1946658
5/30/2017 9:00,23.7,0.8,64,2.42,746.8726654
5/30/2017 10:00,24.9,1.1,61,2.78,773.5549989
5/30/2017 11:00,26.3,1.9,55,3.17,798.4200016
5/30/2017 12:00,27.3,1.3,51,3.13,802.3760019
5/30/2017 13:00,29,2.4,46,3.22,842.721334
5/30/2017 14:00,29.3,1.8,48,3,883.5720005
5/30/2017 15:00,29.7,2.3,44,2.49,873.1420003
5/30/2017 16:00,29.4,2.5,43,1.84,868.8656669
5/30/2017 17:00,27.9,3.2,53,1.01,830.6560007
5/30/2017 18:00,26.8,3,54,0.37,769.7796668
5/30/2017 19:00,24.6,3,62,0.08,732.8386655
5/30/2017 20:00,23.1,3.5,64,0,701.1073325
5/30/2017 21:00,22.6,3,75,0,682.4773326
5/30/2017 22:00,22.1,2.2,81,0,691.9013324
5/30/2017 23:00,21.6,2,81,0,652.0589998
5/31/2017 0:00,19.8,1.5,90,0,645.9573355
5/31/2017 1:00,19,1.3,92,0,640.9676677
5/31/2017 2:00,19.5,1.3,93,0,641.4143345
5/31/2017 3:00,20.1,1.6,91,0,632.6720009
5/31/2017 4:00,20.2,1.9,93,0,638.5360015
5/31/2017 5:00,19.8,1,96,0.03,641.4770003
5/31/2017 6:00,21,1.4,91,0.24,674.9699996
5/31/2017 7:00,22.1,1.6,86,0.72,683.6083323
5/31/2017 8:00,22.9,1,80,1.06,754.019332
5/31/2017 9:00,24.3,0.8,77,1.54,819.0236653
5/31/2017 10:00,25,1.3,73,1.6,840.0889983
5/31/2017 11:00,25.7,2.3,69,2.18,866.4673321
5/31/2017 12:00,27,3.5,68,2.37,881.596999
5/31/2017 13:00,26.2,4.3,68,1.91,884.9966657
5/31/2017 14:00,25.8,4.1,68,1.48,862.556666
5/31/2017 15:00,26.1,5.4,64,2.19,877.0423326
5/31/2017 16:00,25.5,5.1,67,1.33,863.9546656
5/31/2017 17:00,24.6,5.2,68,0.7,806.6016654
5/31/2017 18:00,23.8,4.3,70,0.33,769.200665
5/31/2017 19:00,23,4.1,71,0.08,732.2979982
5/31/2017 20:00,22.5,3,70,0,687.4583323
5/31/2017 21:00,22.2,2.8,72,0,678.0723333
5/31/2017 22:00,21.3,3.5,81,0,673.9706665
5/31/2017 23:00,21,3.3,85,0,645.2653345
6/1/2017 0:00,20.8,3.1,87,0,636.9350018
6/1/2017 1:00,20.6,2.7,89,0,636.9806683
6/1/2017 2:00,21,3.9,89,0,631.1003344
6/1/2017 3:00,20.9,2.4,91,0,635.9623346
6/1/2017 4:00,21.1,3.5,87,0,625.8956666
6/1/2017 5:00,20.5,2.3,94,0,637.2633334
6/1/2017 6:00,20.7,2.3,93,0.09,673.8303335
6/1/2017 7:00,21,2,92,0.23,681.6556665
6/1/2017 8:00,21.5,1.5,89,0.37,735.3246661
6/1/2017 9:00,22,1.1,84,0.61,803.9939989
6/1/2017 10:00,22.4,1.8,82,0.83,814.3459991
6/1/2017 11:00,23.6,1.8,74,1.56,825.1059981
6/1/2017 12:00,24,2.2,75,1.92,850.3096646
6/1/2017 13:00,25.1,2.3,68,2.74,862.5089984
6/1/2017 14:00,24.3,3.8,70,1.79,835.7373321
6/1/2017 15:00,24.4,3.7,69,2.65,857.1163316
6/1/2017 16:00,24.1,3.5,71,2.02,865.0906648
6/1/2017 17:00,22.7,4.6,73,0.64,795.3143318
6/1/2017 18:00,20.5,2.7,94,0.08,748.5343306
6/1/2017 19:00,19.9,1.8,92,0.08,712.2353328
6/1/2017 20:00,19.7,2,93,0,679.4333322
6/1/2017 21:00,19.8,1.3,94,0,650.6046667
6/1/2017 22:00,19.3,1.7,95,0,653.5733329
6/1/2017 23:00,19,1.5,95,0,623.3530007
6/2/2017 0:00,19,2.4,95,0,622.622334
6/2/2017 1:00,19,2,95,0,616.4533341
6/2/2017 2:00,18.9,2.3,96,0,619.2366664
6/2/2017 3:00,19.1,2.6,95,0,614.8363336
6/2/2017 4:00,19.2,3.1,96,0,616.6036662
6/2/2017 5:00,19.1,2,96,0.03,613.5423333
6/2/2017 6:00,19.5,1.9,95,0.15,644.0190005
6/2/2017 7:00,20.8,0.8,86,0.65,622.9613344
6/2/2017 8:00,22.7,2.3,66,1.92,666.3123326
6/2/2017 9:00,24.2,1.9,62,2.57,735.1946649
6/2/2017 10:00,25.8,2.9,54,3.13,745.9189984
6/2/2017 11:00,26.5,2.6,43,3.4,748.6449992
6/2/2017 12:00,27.3,2.4,38,3.41,780.7473346
6/2/2017 13:00,25,2.4,52,2.02,795.2070007
6/2/2017 14:00,25.1,3.9,47,1.29,766.7633328
6/2/2017 15:00,23.6,4.7,34,1.19,748.8329983
6/2/2017 16:00,24.9,6.6,28,1.71,766.5449985
6/2/2017 17:00,24.3,5.1,25,1.44,712.9329996
6/2/2017 18:00,22.8,4.1,28,0.68,667.3523325
6/2/2017 19:00,21.1,4,36,0.12,629.8516673
6/2/2017 20:00,19.4,1.7,42,0,597.3933336
6/2/2017 21:00,19.2,2.8,42,0,585.0043321
6/2/2017 22:00,17.1,0.9,52,0,595.9560008
6/2/2017 23:00,16.8,2.5,59,0,569.8116661
6/3/2017 0:00,16.5,2.1,54,0,562.5533329
6/3/2017 1:00,13,1.4,73,0,553.2013333
6/3/2017 2:00,13.4,2.2,72,0,553.0693332
6/3/2017 3:00,11.5,1.3,81,0,559.0683341
6/3/2017 4:00,10.4,1,87,0,564.2380006
6/3/2017 5:00,10.3,0.8,90,0.06,559.0243336
6/3/2017 6:00,15.1,1.7,73,0.53,553.6583335
6/3/2017 7:00,17.7,0.6,63,1.24,534.9970017
6/3/2017 8:00,19.8,1.5,49,1.94,521.6856697
6/3/2017 9:00,21,1.7,44,2.6,527.5336693
6/3/2017 10:00,22.4,1.4,41,3.12,530.8310011
6/3/2017 11:00,23.8,2.2,36,3.3,539.3890001
6/3/2017 12:00,24.4,2.5,36,3.49,549.6959981
6/3/2017 13:00,25.7,1.9,34,3.45,560.9486649
6/3/2017 14:00,25.8,2.6,29,3.19,564.6923319
6/3/2017 15:00,26.4,2.5,31,2.73,581.7993318
6/3/2017 16:00,25.8,1.9,33,1.97,606.4293332
6/3/2017 17:00,22.1,3.6,54,0.91,593.7326653
6/3/2017 18:00,21.2,3.3,50,0.65,601.0276666
6/3/2017 19:00,20.8,2.3,56,0.13,590.3123325
6/3/2017 20:00,19.6,1.7,52,0,587.0803327
6/3/2017 21:00,18.9,1.2,60,0,585.4586647
6/3/2017 22:00,18.7,1.3,60,0,605.4
6/3/2017 23:00,16.4,1.5,52,0,577.451999
6/4/2017 0:00,16.3,1.6,53,0,547.7929999
6/4/2017 1:00,15,0.5,61,0,554.038333
6/4/2017 2:00,13.3,0.5,70,0,557.7156653
6/4/2017 3:00,13.4,1.5,72,0,550.6716662
6/4/2017 4:00,12.9,1.2,76,0,555.759334
6/4/2017 5:00,12.3,1.1,85,0.04,558.9246679
6/4/2017 6:00,14.6,1.4,83,0.4,558.6800008
6/4/2017 7:00,16.6,1.8,59,0.6,531.7373342
6/4/2017 8:00,18.4,1.9,50,1.59,532.3983345
6/4/2017 9:00,20.8,2.7,44,2.63,518.5470025
6/4/2017 10:00,21.9,2.3,43,3.14,517.3146685
6/4/2017 11:00,22.9,3.4,34,3.48,515.1820019
6/4/2017 12:00,23.9,5,31,3.63,529.9626679
6/4/2017 13:00,24.5,5.2,29,3.55,538.7716669
6/4/2017 14:00,25,4.2,28,3.25,552.6653331
6/4/2017 15:00,25.1,3.5,28,2.76,561.4763335
6/4/2017 16:00,25.3,4.2,23,2.18,577.566
6/4/2017 17:00,24,2.7,30,1.33,592.9056666
6/4/2017 18:00,21.8,4.3,55,0.23,593.0676641
6/4/2017 19:00,21,3.4,45,0.12,588.241999
6/4/2017 20:00,19.1,2.9,58,0,589.3389987
6/4/2017 21:00,18.1,2.1,71,0,588.6183322
6/4/2017 22:00,17.6,2.1,74,0,596.8243325
6/4/2017 23:00,17.1,2.4,63,0,572.7426666
6/5/2017 0:00,16.2,2.3,56,0,564.5600022
6/5/2017 1:00,16.4,1.7,54,0,562.8070006
6/5/2017 2:00,15.8,1.6,56,0,557.5223334
6/5/2017 3:00,12.7,1.2,73,0,558.9316679
6/5/2017 4:00,11.4,0.8,79,0,558.2776676
6/5/2017 5:00,11.6,1.5,81,0.04,568.3083343
6/5/2017 6:00,14.7,1.7,66,0.45,584.2953332
6/5/2017 7:00,16.8,1,59,1.22,575.2853329
6/5/2017 8:00,18.5,1,50,1.99,617.1773344
6/5/2017 9:00,20.3,1.4,44,2.6,648.062001
6/5/2017 10:00,21.8,1.5,46,3.14,694.9359993
6/5/2017 11:00,23,2.6,44,2.63,697.8039987
6/5/2017 12:00,21.2,3.5,50,3.32,709.4926656
6/5/2017 13:00,24.1,2.2,46,3,734.1453316
6/5/2017 14:00,23.5,1.4,38,2.57,750.8133317
6/5/2017 15:00,23.2,3.9,48,2.69,741.7796652
6/5/2017 16:00,21.7,4.1,49,1.87,743.822998
6/5/2017 17:00,20.2,4.3,54,1.29,700.0603322
6/5/2017 18:00,19,3.5,61,0.58,663.5216672
6/5/2017 19:00,18,2.6,63,0.1,644.8863341
6/5/2017 20:00,17.6,2.2,63,0,602.3730001
6/5/2017 21:00,17.4,2.8,64,0,585.6646661
6/5/2017 22:00,16.4,2.6,70,0,599.9286673
6/5/2017 23:00,15.6,2.2,75,0,562.9386681
6/6/2017 0:00,15.9,2,69,0,568.7443331
6/6/2017 1:00,15.9,2.8,69,0,557.5286682
6/6/2017 2:00,15.4,2.2,67,0,559.0633347
6/6/2017 3:00,15.1,2.4,68,0,554.0206667
6/6/2017 4:00,14.9,2,71,0,559.0963326
6/6/2017 5:00,14.6,2,73,0.02,562.4689999
6/6/2017 6:00,15,2.1,74,0.18,589.511333
6/6/2017 7:00,15.8,1.9,75,0.55,576.6346672
6/6/2017 8:00,17.4,1.9,72,1.26,618.1780016
6/6/2017 9:00,18.8,1.8,68,2.18,659.3759999
6/6/2017 10:00,19.3,1.5,65,1.58,688.3533331
6/6/2017 11:00,19.9,2,63,1.98,702.1916661
6/6/2017 12:00,20.8,2.5,62,1.99,675.8220005
6/6/2017 13:00,20.6,2.4,60,2.18,705.4966653
6/6/2017 14:00,21.8,3.1,61,2.3,738.8176655
6/6/2017 15:00,21.3,3.6,61,1.47,738.1236648
6/6/2017 16:00,22.6,2.2,59,1.86,744.9773309
6/6/2017 17:00,21,3.7,63,0.71,712.4276657
6/6/2017 18:00,20,3.9,65,0.38,660.6116667
6/6/2017 19:00,18.6,2.3,72,0.11,658.291667
6/6/2017 20:00,17.8,2.9,75,0,621.5026674
6/6/2017 21:00,17.2,2,79,0,609.2156668
6/6/2017 22:00,16.6,1.8,83,0,616.4420001
6/6/2017 23:00,16,2,87,0,588.5796656
6/7/2017 0:00,15.8,1.8,88,0,579.758665
6/7/2017 1:00,16.1,1.7,87,0,577.3190008
6/7/2017 2:00,16,1.7,87,0,574.3186683
6/7/2017 3:00,15.8,1.5,89,0,575.870335
6/7/2017 4:00,15.1,1.6,93,0,574.77
6/7/2017 5:00,15.6,1.5,93,0.01,588.4146667
6/7/2017 6:00,17.2,1.5,85,0.18,612.6666664
6/7/2017 7:00,18.8,1.9,80,0.66,603.2220013
6/7/2017 8:00,20.2,3.1,73,1.49,689.2246658
6/7/2017 9:00,20.4,3,75,1.1,719.0876658
6/7/2017 10:00,20.9,3.6,71,1.18,737.7106652
6/7/2017 11:00,21.6,3.5,69,1.13,754.2539982
6/7/2017 12:00,21.4,3.2,68,1.19,749.8816646
6/7/2017 13:00,21.7,3.2,68,1.18,779.4813319
6/7/2017 14:00,22.4,3.5,63,1.22,776.2786653
6/7/2017 15:00,21.9,3.4,61,1.14,758.3673319
6/7/2017 16:00,22.3,3.6,64,0.64,769.3086654
6/7/2017 17:00,21.7,4.4,63,0.41,742.2099975
6/7/2017 18:00,21.1,4.2,64,0.15,707.1963329
6/7/2017 19:00,20.4,3.5,64,0.04,675.6763329
6/7/2017 20:00,19.9,2.9,65,0,629.669
6/7/2017 21:00,19.6,3.6,75,0,616.3066649
6/7/2017 22:00,19.4,3.6,79,0,636.026
6/7/2017 23:00,18.5,2.2,88,0,613.8886665
6/8/2017 0:00,18.3,2.4,91,0,605.0863331
6/8/2017 1:00,18.5,2.9,91,0,607.5586653
6/8/2017 2:00,18.7,3.1,89,0,600.6673328
6/8/2017 3:00,18.5,2.9,86,0,598.6283337
6/8/2017 4:00,18.4,2.8,88,0,593.2653333
6/8/2017 5:00,18.7,2.9,89,0.02,609.7230016
6/8/2017 6:00,19.2,2.3,87,0.18,622.6936673
6/8/2017 7:00,20.5,4.5,80,0.88,633.5596676
6/8/2017 8:00,21.4,5.5,70,1.08,684.3593331
6/8/2017 9:00,23.4,3.7,67,1.18,754.0589991
6/8/2017 10:00,23.9,6.1,64,2.46,798.7529982
6/8/2017 11:00,23.5,5.6,70,2.22,834.2819985
6/8/2017 12:00,22.5,4.8,79,1.71,851.4869986
6/8/2017 13:00,21,3.9,92,0.71,864.6326669
6/8/2017 14:00,22.1,3.5,87,0.79,856.1556666
6/8/2017 15:00,23.1,2.7,82,1.08,866.6376671
6/8/2017 16:00,23,3.9,79,0.42,871.0629998
6/8/2017 17:00,23.6,2.5,77,0.67,831.5616661
6/8/2017 18:00,22.6,3.8,81,0.1,786.6409992
6/8/2017 19:00,22.2,2.4,85,0.02,743.4439984
6/8/2017 20:00,21.8,1.9,88,0,705.2173329
6/8/2017 21:00,20.1,0.3,96,0,688.2383327
6/8/2017 22:00,19.5,1.2,99,0,687.0450008
6/8/2017 23:00,19.9,1.3,98,0,660.3156661
6/9/2017 0:00,19,1.3,100,0,652.4496671
6/9/2017 1:00,19.6,1.8,98,0,647.1903333
6/9/2017 2:00,19.4,1.4,98,0,641.7759991
6/9/2017 3:00,19.5,1.9,82,0,621.784334
6/9/2017 4:00,19.3,2.5,80,0,619.1776668
6/9/2017 5:00,18.9,2.3,83,0.05,625.9123346
6/9/2017 6:00,19.6,2.8,78,0.27,657.5249999
6/9/2017 7:00,20.5,3.1,75,0.94,659.4056667
6/9/2017 8:00,21,3.1,74,0.96,715.4689996
6/9/2017 9:00,21.9,3,72,1.72,757.8576652
6/9/2017 10:00,22.8,2.5,65,2.69,754.3256653
6/9/2017 11:00,24.9,2.6,58,3.3,758.1379987
6/9/2017 12:00,24.3,1.7,55,2.41,782.9343337
6/9/2017 13:00,24.3,3.7,57,2.63,801.6179998
6/9/2017 14:00,25.2,3.3,51,3.27,801.6786668
6/9/2017 15:00,25,3.7,52,2.56,811.256333
6/9/2017 16:00,25.3,3.3,47,2.12,806.845332
6/9/2017 17:00,24.5,3.3,53,1.41,764.4863318
6/9/2017 18:00,23,3.1,59,0.68,716.9189988
6/9/2017 19:00,21.6,2.5,68,0.1,693.3446662
6/9/2017 20:00,21,1.9,71,0,647.3826684
6/9/2017 21:00,19.3,1.9,76,0,627.2650023
6/9/2017 22:00,19.4,2.4,78,0,629.6996678
6/9/2017 23:00,19.3,1.3,78,0,604.1533343
6/10/2017 0:00,18,2.1,83,0,596.0033342
6/10/2017 1:00,16.5,0.9,90,0,588.0276658
6/10/2017 2:00,15.9,1.4,93,0,588.5549985
6/10/2017 3:00,15.4,1.4,96,0,582.6949967
6/10/2017 4:00,15.4,1.2,96,0,586.6719986
6/10/2017 5:00,15.9,1.5,97,0.06,586.0943331
6/10/2017 6:00,18.7,1.7,87,0.42,597.6156664
6/10/2017 7:00,21.2,2,78,1.12,578.8490005
6/10/2017 8:00,22.4,1.8,69,1.81,582.2913324
6/10/2017 9:00,24.1,2.3,66,2.31,597.0773335
6/10/2017 10:00,25.9,1.6,62,3.01,606.1916663
6/10/2017 11:00,26.6,2.5,58,3.07,617.3719997
6/10/2017 12:00,28.2,5.1,47,3.38,613.3206672
6/10/2017 13:00,28.5,5.3,44,3.26,626.8616675
6/10/2017 14:00,28.2,5,45,2.05,645.2810003
6/10/2017 15:00,27.4,3.9,51,1.13,656.2103334
6/10/2017 16:00,28.7,2.9,45,0.76,649.666667
6/10/2017 17:00,29.1,3.9,38,1.17,657.5249994
6/10/2017 18:00,23.3,3.7,62,0.25,646.2656681
6/10/2017 19:00,21.6,3.4,72,0.02,642.4410008
6/10/2017 20:00,21,2.9,72,0,619.9616673
6/10/2017 21:00,20.8,1,68,0,615.7443337
6/10/2017 22:00,20.6,1.7,64,0,627.7926678
6/10/2017 23:00,20.1,1.7,73,0,614.7240002
6/11/2017 0:00,18.9,1.4,73,0,576.1293344
6/11/2017 1:00,18.4,2,70,0,583.9473322
6/11/2017 2:00,17.3,1.9,75,0,573.4846679
6/11/2017 3:00,15.1,1.6,88,0,571.8353361
6/11/2017 4:00,14,0.7,93,0,568.9123358
6/11/2017 5:00,15.3,1.1,91,0.02,574.6036669
6/11/2017 6:00,17.2,1,86,0.21,559.5433341
6/11/2017 7:00,19.7,1.8,66,0.77,541.9243345
6/11/2017 8:00,21.3,1.9,60,1.53,533.3076682
6/11/2017 9:00,22.2,1.9,49,2.32,545.3460014
6/11/2017 10:00,23.2,2,53,2.79,572.5093341
6/11/2017 11:00,22.3,2.5,64,1.39,590.7933334
6/11/2017 12:00,22.9,2.2,63,1.1,578.1540003
6/11/2017 13:00,23.1,3.7,63,1.75,589.9910007
6/11/2017 14:00,24,3.5,57,1.96,589.0526666
6/11/2017 15:00,23.1,3.4,58,2.25,590.825
6/11/2017 16:00,23.3,2.9,57,1.77,594.774333
6/11/2017 17:00,22.4,3.2,58,1.34,618.2060003
6/11/2017 18:00,21.1,2.8,63,0.67,616.5283346
6/11/2017 19:00,20,3,66,0.12,595.4566664
6/11/2017 20:00,19.7,3.1,62,0,584.9566645
6/11/2017 21:00,19.1,3.1,68,0,580.3223315
6/11/2017 22:00,19,2.3,67,0,590.7956676
6/11/2017 23:00,18.8,2.3,66,0,569.7276686
6/12/2017 0:00,18.6,2.5,67,0,568.4860012
6/12/2017 1:00,18.5,2.5,63,0,559.5039998
6/12/2017 2:00,17.3,3.6,63,0,556.3273333
6/12/2017 3:00,14.6,3.1,85,0,554.7893322
6/12/2017 4:00,14.5,2.7,84,0,555.278331
6/12/2017 5:00,14.7,2.5,80,0.03,562.3336657
6/12/2017 6:00,15.3,2.2,80,0.14,598.5823343
6/12/2017 7:00,16.5,1.2,80,0.29,566.4876664
6/12/2017 8:00,18.7,2.3,55,1.89,632.0033339
6/12/2017 9:00,19.3,1.2,55,1.58,637.7130009
6/12/2017 10:00,21,1.4,48,2.47,642.9733341
6/12/2017 11:00,22.1,1.6,43,3.04,652.6736674
6/12/2017 12:00,22,1.2,44,3.31,684.6780004
6/12/2017 13:00,23.8,1.3,35,3.62,712.7406656
6/12/2017 14:00,23.9,2.2,37,2.8,789.4663334
6/12/2017 15:00,22.6,2.6,46,2.19,791.2359999
6/12/2017 16:00,21.8,2.8,56,1.41,760.2046648
6/12/2017 17:00,20.4,3.9,60,1.38,720.1369983
6/12/2017 18:00,19.7,2.6,62,0.67,688.3013329
6/12/2017 19:00,18.8,3.4,65,0.15,659.2256671
6/12/2017 20:00,18.4,3.2,69,0,625.0793348
6/12/2017 21:00,17.6,3,77,0,613.3936664
6/12/2017 22:00,17.3,2.8,78,0,616.364001
6/12/2017 23:00,17,2.4,80,0,583.6639988
6/13/2017 0:00,16.2,2.5,83,0,573.1433341
6/13/2017 1:00,16.4,1.9,83,0,574.8096671
6/13/2017 2:00,15.4,1.7,89,0,568.9763356
6/13/2017 3:00,15.2,2.7,92,0,568.776666
6/13/2017 4:00,15.4,1.8,89,0,568.339335
6/13/2017 5:00,15.3,1.5,87,0.01,571.5933341
6/13/2017 6:00,15.8,1.3,84,0.05,607.8586666
6/13/2017 7:00,14.7,2.2,95,0.1,611.2823335
6/13/2017 8:00,15.5,2.3,94,0.4,682.297668
6/13/2017 9:00,16,1.9,91,0.68,691.544334
6/13/2017 10:00,17.1,2.3,83,1.25,749.4330014
6/13/2017 11:00,17.7,2.2,76,1.04,716.4920001
6/13/2017 12:00,17.4,2,77,0.37,721.022335
6/13/2017 13:00,17.5,1.5,75,0.34,747.2906685
6/13/2017 14:00,17.1,2.2,83,0.46,748.6390019
6/13/2017 15:00,16.8,2.5,87,0.5,760.4720021
6/13/2017 16:00,16.4,2.1,91,0.29,761.0256685
6/13/2017 17:00,16.4,2.2,93,0.27,738.677002
6/13/2017 18:00,16,2.2,96,0.15,700.8313358
6/13/2017 19:00,15.7,1.9,97,0.04,670.2920015
6/13/2017 20:00,15.5,2.3,97,0,645.6156671
6/13/2017 21:00,15.5,2.1,97,0,620.4626672
6/13/2017 22:00,15.5,2.2,97,0,620.4890004
6/13/2017 23:00,15.4,1.8,97,0,590.4846649
6/14/2017 0:00,15.5,1.9,96,0,577.8413328
6/14/2017 1:00,15.6,1.5,95,0,576.0436652
6/14/2017 2:00,15.3,0.8,99,0,577.3613344
6/14/2017 3:00,15.3,0.9,100,0,572.4003325
6/14/2017 4:00,15,0.9,99,0,576.592334
6/14/2017 5:00,15.2,2.1,99,0.02,581.6600002
6/14/2017 6:00,15.9,2,98,0.16,619.5599998
6/14/2017 7:00,16.5,0.9,98,0.22,614.9276675
6/14/2017 8:00,17,2.2,93,0.57,666.9706675
6/14/2017 9:00,18.2,2.3,88,1.02,709.8646685
6/14/2017 10:00,18.1,2.3,93,0.95,745.1263334
6/14/2017 11:00,19.2,2.1,79,2.02,765.6933328
6/14/2017 12:00,20.1,2.1,76,0.88,734.5243319
6/14/2017 13:00,22.3,2.2,69,2.58,760.292332
6/14/2017 14:00,21.4,1.9,70,1.84,762.065332
6/14/2017 15:00,22.2,1.8,65,2.59,780.3066655
6/14/2017 16:00,22.3,3.4,64,2.03,785.5086658
6/14/2017 17:00,21.6,2.7,68,1.16,751.9373311
6/14/2017 18:00,20.7,2.4,71,0.67,714.4263322
6/14/2017 19:00,19.2,3.1,79,0.16,697.7249992
6/14/2017 20:00,18.8,2.1,83,0,657.5613336
6/14/2017 21:00,18.3,2.7,85,0,635.8966672
6/14/2017 22:00,17.5,1.7,89,0,642.3126664
6/14/2017 23:00,17.5,1.5,91,0,610.8123337
6/15/2017 0:00,17.1,2.1,94,0,605.8449994
6/15/2017 1:00,17.1,1.5,94,0,600.254666
6/15/2017 2:00,16.8,1.7,96,0,600.2870018
6/15/2017 3:00,16.4,1.6,96,0,587.2686651
6/15/2017 4:00,16,1.2,97,0,583.883999
6/15/2017 5:00,15.9,0.7,96,0.03,588.3483337
6/15/2017 6:00,17.3,1.4,88,0.28,613.886333
6/15/2017 7:00,17.9,1.6,86,0.56,640.1516673
6/15/2017 8:00,19,1.3,82,1.04,672.3816664
6/15/2017 9:00,20.1,1.3,75,1.39,705.4159994
6/15/2017 10:00,21.4,1.5,71,2.46,720.2383319
6/15/2017 11:00,21.7,1.7,66,2.6,739.1933326
6/15/2017 12:00,22.7,2.1,63,2.59,775.2096659
6/15/2017 13:00,24,1.5,61,1.83,803.6179993
6/15/2017 14:00,24.2,2.5,59,2.32,818.5636661
6/15/2017 15:00,24.1,3.5,63,2.26,825.3413325
6/15/2017 16:00,24.5,3.4,63,1.2,830.446998
6/15/2017 17:00,23.7,4,63,1.21,784.5206645
6/15/2017 18:00,22.5,3.6,70,0.67,735.6649982
6/15/2017 19:00,21.2,2.9,78,0.12,717.2176647
6/15/2017 20:00,20.1,2.7,84,0,678.3166666
6/15/2017 21:00,19.6,2.6,88,0,658.5596678
6/15/2017 22:00,19.3,1.7,89,0,675.3203328
6/15/2017 23:00,18.9,1.4,91,0,634.956001
6/16/2017 0:00,19.2,1.3,89,0,618.4866675
6/16/2017 1:00,19.3,1.3,88,0,623.2146663
6/16/2017 2:00,17.5,1,97,0,613.6963325
6/16/2017 3:00,18.1,1.5,97,0,617.3063324
6/16/2017 4:00,18.7,0.8,94,0,615.4099998
6/16/2017 5:00,18,1.1,96,0.03,620.6236672
6/16/2017 6:00,19.3,1.8,92,0.26,644.3763337
6/16/2017 7:00,20,0.9,86,0.58,646.3103341
6/16/2017 8:00,21.5,1.7,79,1.12,699.5506663
6/16/2017 9:00,22.7,1.3,72,1.78,773.0366652
6/16/2017 10:00,24.1,1.7,66,3.08,804.3799979
6/16/2017 11:00,25.6,1.5,62,3.2,799.3550003
6/16/2017 12:00,25.6,2,61,2.96,823.9703343
6/16/2017 13:00,27.2,1.8,55,3.18,859.7516667
6/16/2017 14:00,27.6,2.4,56,2.96,873.4386665
6/16/2017 15:00,27.4,2.5,58,2.46,882.2949995
6/16/2017 16:00,26.8,3.2,61,2.03,879.7126661
6/16/2017 17:00,18.4,6.6,92,0.63,780.4176647
6/16/2017 18:00,19.2,2.8,91,0.33,737.8636648
6/16/2017 19:00,18.6,3.4,92,0.04,715.1336664
6/16/2017 20:00,18.8,2.8,88,0,670.9080001
6/16/2017 21:00,18.4,2.3,93,0,646.1386683
